TIMESTAMP,stage,device,interface,queueIndex,pfc_tx,pfc_rx
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet23/1,2,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet10/1,6,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet26/1,3,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet7/1,3,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet7/1,4,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet7/1,6,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet8/1,2,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet10/1,4,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet10/1,3,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet10/1,2,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet9/1,6,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet26/1,4,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet26/1,6,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet24/1,6,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet9/1,4,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet9/1,3,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet9/1,2,0,0
2026-09-04 03:56:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet8/1,6,0,0
2026-09-04 03:57:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-18t1,ethernet6/1,6,0,270
2026-09-04 03:57:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-18t1,ethernet6/1,2,0,0
2026-09-04 03:57:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-18t1,ethernet6/1,3,0,0
2026-09-04 03:57:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-18t1,ethernet6/1,4,0,151
2026-09-04 03:57:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-15t1,ethernet6/1,6,0,6
2026-09-04 03:57:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-15t1,ethernet6/1,4,0,0
2026-09-04 03:57:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-15t1,ethernet6/1,2,0,0
2026-09-04 03:57:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-15t1,ethernet6/1,3,0,0
2026-09-04 03:57:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-15t1,ethernet5/1,6,0,0
2026-09-04 03:57:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-18t1,ethernet5/1,4,0,0
2026-09-04 03:57:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-18t1,ethernet5/1,2,0,0
2026-09-04 03:57:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-15t1,ethernet5/1,2,0,0
2026-09-04 03:57:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-15t1,ethernet5/1,3,0,0
2026-09-04 03:57:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-15t1,ethernet5/1,4,0,0
2026-09-04 03:57:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-18t1,ethernet5/1,6,0,0
2026-09-04 03:57:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-18t1,ethernet5/1,3,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet9/1,4,36659,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet9/1,6,15547,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet10/1,2,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet10/1,3,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet10/1,4,16205,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet10/1,6,46187,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet23/1,2,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet23/1,3,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet23/1,4,52056,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet23/1,6,20641,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet24/1,2,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet24/1,3,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet24/1,4,57411,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet7/1,4,30582,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet8/1,2,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet8/1,3,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet8/1,4,26155,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet8/1,6,20050,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet24/1,6,19017,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet25/1,2,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet25/1,3,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet25/1,4,44927,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet25/1,6,37248,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet26/1,2,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet26/1,3,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet26/1,4,30315,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet26/1,6,33185,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet9/1,2,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet9/1,3,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet7/1,6,23183,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet7/1,2,0,0
2026-09-04 03:58:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet7/1,3,0,0
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-17t1,ethernet6/1,2,0,0
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-17t1,ethernet6/1,3,0,0
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-14t1,ethernet6/1,6,0,120526
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-14t1,ethernet6/1,3,0,0
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-17t1,ethernet6/1,6,0,101773
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-17t1,ethernet6/1,4,0,84004
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-14t1,ethernet6/1,2,0,0
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-14t1,ethernet6/1,4,0,45451
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-16t1,ethernet6/1,6,0,18271
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-16t1,ethernet6/1,4,0,56394
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-16t1,ethernet6/1,3,0,0
2026-09-04 03:58:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-16t1,ethernet6/1,2,0,0
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-17t1,ethernet5/1,2,0,0
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-17t1,ethernet5/1,3,0,0
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-17t1,ethernet5/1,4,0,73012
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-17t1,ethernet5/1,6,81454,0
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-16t1,ethernet5/1,6,11877,0
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-16t1,ethernet5/1,4,0,17855
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-16t1,ethernet5/1,2,0,0
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-14t1,ethernet5/1,6,100243,0
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-14t1,ethernet5/1,4,0,64868
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-14t1,ethernet5/1,3,0,0
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-14t1,ethernet5/1,2,0,0
2026-09-04 03:58:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-16t1,ethernet5/1,3,0,0
2026-09-04 03:59:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-12t1,ethernet6/1,3,0,0
2026-09-04 03:59:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-12t1,ethernet6/1,2,0,0
2026-09-04 03:59:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-12t1,ethernet6/1,4,0,47734
2026-09-04 03:59:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-12t1,ethernet6/1,6,0,91686
2026-09-04 03:59:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-12t1,ethernet5/1,2,0,0
2026-09-04 03:59:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-12t1,ethernet5/1,3,0,0
2026-09-04 03:59:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-12t1,ethernet5/1,4,0,33850
2026-09-04 03:59:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-12t1,ethernet5/1,6,63743,0
2026-09-04 04:00:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-13t1,ethernet6/1,6,0,34275
2026-09-04 04:00:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-13t1,ethernet6/1,4,0,81321
2026-09-04 04:00:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-13t1,ethernet6/1,2,0,0
2026-09-04 04:00:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-13t1,ethernet6/1,3,0,0
2026-09-04 04:00:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-13t1,ethernet5/1,3,0,0
2026-09-04 04:00:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-13t1,ethernet5/1,2,0,0
2026-09-04 04:00:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-13t1,ethernet5/1,4,0,58593
2026-09-04 04:00:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-13t1,ethernet5/1,6,20299,0
2026-09-04 04:01:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-11t1,ethernet6/1,4,0,71768
2026-09-04 04:01:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-11t1,ethernet6/1,6,0,42321
2026-09-04 04:01:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-11t1,ethernet6/1,3,0,0
2026-09-04 04:01:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-11t1,ethernet6/1,2,0,0
2026-09-04 04:01:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-11t1,ethernet5/1,6,29500,0
2026-09-04 04:01:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-11t1,ethernet5/1,4,0,34547
2026-09-04 04:01:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-11t1,ethernet5/1,3,0,0
2026-09-04 04:01:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-11t1,ethernet5/1,2,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet8/1,2,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet8/1,3,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet8/1,4,33850,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet8/1,6,0,63743
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet9/1,2,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet9/1,3,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet9/1,4,58593,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet9/1,6,0,20299
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet24/1,3,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet24/1,4,24099,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet24/1,6,0,48027
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet25/1,2,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet26/1,2,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet23/1,6,0,31245
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet24/1,2,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet7/1,2,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet7/1,3,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet7/1,4,34547,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet7/1,6,0,29500
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet10/1,2,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet10/1,3,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet10/1,4,88058,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet10/1,6,0,119376
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet23/1,2,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet23/1,3,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet23/1,4,39653,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet25/1,3,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet25/1,4,73012,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet25/1,6,0,81454
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet26/1,3,0,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet26/1,4,85025,0
2026-09-04 04:01:00.0000000,4. 03lt0 PFC RX from T1,lvl02-0101-0827-03lt0,ethernet26/1,6,0,103864
2026-09-04 04:02:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-18t1,ethernet6/1,6,0,132057
2026-09-04 04:02:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-18t1,ethernet6/1,3,0,0
2026-09-04 04:02:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-15t1,ethernet6/1,3,0,0
2026-09-04 04:02:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-15t1,ethernet6/1,4,0,120080
2026-09-04 04:02:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-18t1,ethernet6/1,2,0,0
2026-09-04 04:02:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-15t1,ethernet6/1,6,0,58177
2026-09-04 04:02:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-15t1,ethernet6/1,2,0,0
2026-09-04 04:02:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-18t1,ethernet6/1,4,0,96514
2026-09-04 04:02:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-18t1,ethernet5/1,3,0,0
2026-09-04 04:02:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-18t1,ethernet5/1,4,0,85025
2026-09-04 04:02:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-18t1,ethernet5/1,6,103864,0
2026-09-04 04:02:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-15t1,ethernet5/1,3,0,0
2026-09-04 04:02:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-15t1,ethernet5/1,4,0,39653
2026-09-04 04:02:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-15t1,ethernet5/1,6,31245,0
2026-09-04 04:02:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-15t1,ethernet5/1,2,0,0
2026-09-04 04:02:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-18t1,ethernet5/1,2,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet7/1,4,41200,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet8/1,3,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet7/1,3,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet7/1,2,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet24/1,2,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet23/1,6,37558,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet9/1,4,44735,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet26/1,2,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet9/1,3,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet9/1,2,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet8/1,6,71711,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet26/1,6,99229,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet26/1,4,66393,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet26/1,3,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet8/1,4,21608,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet25/1,6,64579,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet25/1,4,39293,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet25/1,3,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet25/1,2,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet24/1,4,35504,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet23/1,4,68066,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet23/1,3,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet23/1,2,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet10/1,6,101470,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet10/1,4,34478,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet8/1,2,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet10/1,2,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet9/1,6,18799,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet7/1,6,19138,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet10/1,3,0,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet24/1,6,57911,0
2026-09-04 04:03:00.0000000,1. 03t0 PFC TX toward T1,lvl02-0101-0827-03t0,ethernet24/1,3,0,0
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-14t1,ethernet6/1,3,0,0
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-14t1,ethernet6/1,4,0,5232
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-14t1,ethernet6/1,6,0,27131
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-14t1,ethernet6/1,2,0,0
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-17t1,ethernet6/1,6,0,54
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-17t1,ethernet6/1,4,0,223
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-17t1,ethernet6/1,3,0,0
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-17t1,ethernet6/1,2,0,0
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-16t1,ethernet6/1,4,0,36521
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-16t1,ethernet6/1,6,0,58657
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-16t1,ethernet6/1,3,0,0
2026-09-04 04:03:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-16t1,ethernet6/1,2,0,0
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-14t1,ethernet5/1,2,0,0
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-14t1,ethernet5/1,3,0,0
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-14t1,ethernet5/1,6,19133,0
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-16t1,ethernet5/1,2,0,0
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-16t1,ethernet5/1,3,0,0
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-17t1,ethernet5/1,3,0,0
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-17t1,ethernet5/1,2,0,0
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-17t1,ethernet5/1,6,0,0
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-14t1,ethernet5/1,4,0,23190
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-16t1,ethernet5/1,6,36150,0
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-16t1,ethernet5/1,4,0,6244
2026-09-04 04:03:00.0000000,3. T1 PFC TX toward 03lt0,lvl02-0101-0827-17t1,ethernet5/1,4,0,0
2026-09-04 04:04:00.0000000,2. T1 PFC RX from 03t0,lvl02-0101-0827-12t1,ethernet6/1,4,0,29
